"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Xylb",3574.64988411271,-1.73796939001952,0.0832220101525579,-20.883530532771,7.55944773106663e-97,1.07617460891423e-93
"Tcea3",1988.2114737944,-1.73829893220574,0.164098319758209,-10.5930330960551,3.21018351093883e-26,6.54304694239483e-25
"Crhr2",4.30634333551978,-1.73921901820259,0.706216517736324,-2.4627277534904,0.0137884569103149,0.025700470093383
"Slc28a1",4.75733367762272,-1.73938626130201,0.672493029912602,-2.58647477956472,0.00969632661055101,0.0187063396832552
"Ppm1l",135.173207657073,-1.74007156730986,0.220635973338443,-7.886617676079,3.10486772668759e-15,2.64070712398012e-14
"Ivd",3008.16177607828,-1.74189374745422,0.15589422461431,-11.1735617644832,5.49330095295166e-29,1.36279518413239e-27
"Atg16l2",363.684373475294,-1.74481667785116,0.179952746060213,-9.69597139277514,3.13638757213988e-22,4.8492167750704e-21
"Gm4951",1939.23891212797,-1.74618837108527,0.162487463019726,-10.7466036987314,6.14840041757634e-27,1.32158474480935e-25
"Ceacam2",2052.88768202344,-1.7466468166102,0.106346464728055,-16.424117351495,1.28540602993382e-60,2.55795799956831e-58
"0610005C13Rik",2810.27819004387,-1.74704997232048,0.159580395448208,-10.9477731736007,6.81012322459813e-28,1.55406844041477e-26
"Gm16551",178.560167218511,-1.74766448689147,0.282741102527135,-6.18114759853053,6.36372825456808e-10,3.20996235506382e-09
"Il6ra",423.385103395183,-1.74860018029822,0.275963167062776,-6.33635350293123,2.35266663072048e-10,1.24260277781803e-09
"Magix",298.723174901289,-1.75124246407481,0.147305773446601,-11.8884849052413,1.35848530288876e-32,4.37243260879343e-31
"Ceacam1",3649.64917296605,-1.75319588306638,0.128614885660176,-13.6313605852642,2.60674578132092e-42,1.61889409982907e-40
"Zcchc24",2034.8631792599,-1.75336637287421,0.157987289744713,-11.0981483112181,1.28069720752937e-28,3.10233811776781e-27
"Gabbr2",295.717772485007,-1.75344987589624,0.40325715807875,-4.34821760945363,1.37248390509017e-05,4.23695740308654e-05
"Asgr2",5400.8040649885,-1.75582792418344,0.156149408035314,-11.2445378197422,2.46383765315683e-29,6.28074978608449e-28
"Tat",26671.7019149508,-1.75665264308105,0.309394737307227,-5.6777069266589,1.36512339948865e-08,6.01388687320555e-08
"Paqr3",49.521981477275,-1.75840118232042,0.317642180682255,-5.53579243960485,3.09824304957575e-08,1.30881497645511e-07
"Adck5",892.339896669748,-1.76080108333498,0.18709760237746,-9.41113654563383,4.90800725778637e-21,6.92848896413825e-20
"Akr1c6",18987.7742086659,-1.76161971086811,0.125199635970599,-14.0704858860916,5.76717921097793e-45,4.35645655745178e-43
"Amy2a5",55.8674153487785,-1.76314683783523,0.25491186307533,-6.91669197566611,4.6231178375385e-12,2.9042784052724e-11
"Amy2a4",55.8674153487785,-1.76314683783523,0.25491186307533,-6.91669197566611,4.6231178375385e-12,2.9042784052724e-11
"Amy2a3",55.8674153487785,-1.76314683783523,0.25491186307533,-6.91669197566611,4.6231178375385e-12,2.9042784052724e-11
"Amy2a2",55.8674153487785,-1.76314683783523,0.25491186307533,-6.91669197566611,4.6231178375385e-12,2.9042784052724e-11
"Necab1",754.899437501473,-1.76323107744242,0.18509601621376,-9.52603472246606,1.63405835264614e-21,2.39551009888753e-20
"Gm16548",97.4741685277817,-1.76414696274601,0.212430821366442,-8.3045715842847,1.00180255441231e-16,9.70191516196156e-16
"Lrg1",10656.3324646109,-1.76686250322118,0.282932491676688,-6.24482007262781,4.24288243189606e-10,2.17816990754786e-09
"Cfap20dc",18.4401972447479,-1.767429561098,0.349624361065714,-5.05522428617551,4.2988526129841e-07,1.59277007624618e-06
"Phyh",12486.4014326519,-1.77081595138436,0.159390443747748,-11.1099254744962,1.12253160105792e-28,2.73351215010249e-27
"Selenoo",627.549523050471,-1.77265017728179,0.182022629472976,-9.7386252600255,2.06326616816846e-22,3.25254403528906e-21
"Angptl6",162.984791363513,-1.77596488475371,0.204074834659103,-8.70251781764456,3.2460065461969e-18,3.60587293820324e-17
"Leap2",970.504445194522,-1.77596951748625,0.257789398347287,-6.8892263563675,5.60966189346735e-12,3.49010682177827e-11
"Hacl1",5416.19119277908,-1.78220981949038,0.190336791313299,-9.3634541550972,7.71716384816164e-21,1.06266035221672e-19
"Serpina3f",1772.81597866841,-1.78243220968441,0.162568335999434,-10.9642028303139,5.67988787639258e-28,1.30418963931014e-26
"Pdcd4",1355.47281517,-1.78261791646563,0.185432510700484,-9.61329763444217,7.02619408004791e-22,1.0632360902653e-20
"Oaz3",4.61029915384963,-1.78282502573731,0.478302857309903,-3.72739781602888,0.000193466959135502,0.000501961728966878
"Mfhas1",596.939046088535,-1.78358167297982,0.137967266513131,-12.9275712859766,3.14600530399289e-38,1.5321873726578e-36
"Fbxo40",5.37418120833853,-1.78420606775977,0.741632342860992,-2.4057824404972,0.0161378720288103,0.0295823690211165
"Hnf4aos",67.5666426518462,-1.78489468763824,0.286636337780124,-6.22703562800686,4.75343056269193e-10,2.42814627170134e-09
"Mug-ps1",19167.5072784746,-1.78491245255735,0.163087172329339,-10.9445300146163,7.05828325265669e-28,1.60673613969148e-26
"Tedc2",2223.89828809938,-1.78528061906045,0.229404914115098,-7.78222483135095,7.12600787347472e-15,5.83802690192105e-14
"Rgr",7.25226422073034,-1.78878980404645,0.532838033899663,-3.35709857450471,0.000787650257703392,0.00185552995408817
"Pm20d1",1910.37418227877,-1.78879700550539,0.161446725993136,-11.0797973418268,1.57228036257206e-28,3.79376697133262e-27
"Rdh7",22646.8123070765,-1.79009043427417,0.110445102616692,-16.2079656939323,4.42990991671267e-59,8.36574926822462e-57
"Proc",12089.4762267501,-1.79414574639994,0.126823098794314,-14.146837314784,1.95347139551879e-45,1.56506039466954e-43
"Pank1",3735.95884057257,-1.79673987755802,0.172540867896737,-10.4134162500755,2.15352005690832e-25,4.18207719760779e-24
"Kcnk5",842.217147753848,-1.79685650388118,0.290083536979494,-6.19427259675269,5.85548115338443e-10,2.96686704865141e-09
"Cyp2d40",3349.69751176353,-1.797539079493,0.131941027677084,-13.6238068714482,2.89096386812396e-42,1.78343561024567e-40
"Slc10a5",564.474542610417,-1.79775218141022,0.424788455078034,-4.23211167798798,2.31507398746042e-05,6.92054180034404e-05
"Hsd3b1",89.2928294591407,-1.79811412744418,0.27272758759289,-6.5930775222061,4.30801476821127e-11,2.44640777279184e-10
"Lbp",1532.37695653415,-1.79949746546273,0.164703471496208,-10.9256802489688,8.68868944048888e-28,1.96578943123628e-26
"Slc25a48",82.3385816174553,-1.80049192325532,0.301735141582041,-5.96712704332375,2.41467399421283e-09,1.15146538549077e-08
"Dhdh",2596.91224327649,-1.80115436499668,0.191659310666634,-9.39768779680916,5.57752417262387e-21,7.83775549451405e-20
"Lrrc15",11.9588279473042,-1.80263460218757,0.429368649648059,-4.19833773067767,2.68881420875733e-05,7.95371076098143e-05
"Atp11c",4082.74987451307,-1.80290559239586,0.162228119903502,-11.113397563063,1.07971618530127e-28,2.63271507791444e-27
"Adra1a",54.4117546335019,-1.80717482949619,0.273191491179481,-6.61504800787852,3.71431184592355e-11,2.1249078619013e-10
"2810030D12Rik",24.1572681650416,-1.80720824036386,0.265545857839221,-6.8056352114446,1.00604339097726e-11,6.09454829355686e-11
"Deptor",1666.80515079737,-1.807274537317,0.137478892218098,-13.1458328486523,1.79814688969169e-39,9.45406377486479e-38
"Ephx2",17316.8400313612,-1.80801696268016,0.164468250253201,-10.993106328405,4.12480706274631e-28,9.56614089100827e-27
"Izumo4",128.922643919074,-1.8113936301078,0.231596999003447,-7.82131736551921,5.22733704871991e-15,4.35972630737537e-14
"Zfp977",12.0763107357364,-1.81312738731203,0.393621046112425,-4.60627653226188,4.09943158173739e-06,1.35696977791476e-05
"Cd59b",98.4792231264507,-1.81344275395889,0.169921569625568,-10.6722340074596,1.37285327111132e-26,2.88392684318469e-25
"Pdia5",1384.14270392524,-1.81458187720976,0.124934332379826,-14.5242852196388,8.50245550624387e-48,8.06948431046437e-46
"Meig1",4.83571163642229,-1.81572754271947,0.807972747196309,-2.24726335018118,0.0246232016556609,0.0433382399468679
"Serpina1a",286355.523870444,-1.82066792174363,0.119770211763393,-15.201341760507,3.46451441515281e-52,4.54735945256972e-50
"Aldh8a1",6499.18619388043,-1.82258886938757,0.106366228667785,-17.1350332921936,8.13063773684213e-66,2.31498019378057e-63
"Lipc",3327.17283957504,-1.82368156991558,0.132094918455609,-13.8058419751282,2.35010506266854e-43,1.5931646298464e-41
"Suox",2380.81452203229,-1.82603246368583,0.175725701253853,-10.3913795799736,2.71398738816972e-25,5.23356816577778e-24
"Lhx6",210.403482327425,-1.82687953430656,0.190888062536339,-9.57042315812063,1.06469001446661e-21,1.58139792116642e-20
"Ttc7b",414.725079244672,-1.82785567262462,0.165041012392439,-11.0751603260788,1.65583515672107e-28,3.98498585766409e-27
"Zfp707",636.942632969309,-1.82854549974859,0.186488929576556,-9.80511553098892,1.07024461802085e-22,1.73138261763216e-21
"Rab17",416.16857982995,-1.82873671247082,0.145396882426153,-12.577551058563,2.80594031741451e-36,1.15143098568493e-34
"Tdo2",27586.4230508458,-1.82944295357692,0.17361596236979,-10.5372969662797,5.81461420324042e-26,1.16462191622695e-24
"Cebpa",11423.6360927061,-1.83018296035797,0.156571058474637,-11.6891523771262,1.44824753442232e-31,4.27475552145996e-30
"Tox",52.9467644558424,-1.83137400632736,0.308298061161179,-5.9402709164944,2.84551435764334e-09,1.34478892280146e-08
"F830016B08Rik",507.536814197678,-1.83524499682772,0.237364730242035,-7.73175102702227,1.06077253365366e-14,8.55412517661362e-14
"Bhlhe41",34.6310342168924,-1.83722076457358,0.590073643339121,-3.11354486903885,0.00184854400214927,0.00408343325946246
"Cyp2c69",3550.71706388093,-1.8378578066524,0.14664534096558,-12.5326709635035,4.94681511632859e-36,1.98161704237864e-34
"Scarna2",2.93140400541124,-1.8388578194239,0.787778317799,-2.3342325853313,0.0195835465337597,0.0352904280136602
"Acss2",5171.12608223138,-1.83959861796126,0.297815239095263,-6.17697947072756,6.53395653736618e-10,3.29044717379689e-09
"Gfra1",2002.92016601734,-1.84035764248714,0.253030757781088,-7.27325665316681,3.50922676364951e-13,2.46004771647203e-12
"Lad1",211.002123650852,-1.84092358565717,0.271608467284823,-6.77785786304917,1.21970754027348e-11,7.33369962567941e-11
"Lpin1",3472.86969980561,-1.84098929822607,0.377864854327862,-4.87208396637148,1.10427215705328e-06,3.91358958456244e-06
"Slc27a2",25946.5337575305,-1.84258228606802,0.150751852417519,-12.2226178751346,2.35380811717905e-34,8.47508303981181e-33
"Wfdc21",3820.688764471,-1.84418573961447,0.185533041085224,-9.93993160909461,2.79018633448507e-23,4.7294387683031e-22
"Isoc2a",2497.44973428523,-1.84573684273334,0.166279260881239,-11.1002227995926,1.25131563415799e-28,3.0351374104013e-27
"C9",7085.33624340282,-1.84628703537481,0.201987503833882,-9.14060028630893,6.21066185646934e-20,7.97092364616353e-19
"Nat8f3",23.3757284984538,-1.84814348392698,0.47023157241925,-3.93028369919664,8.48456913508116e-05,0.000232628031085848
"Mtarc1",9543.11353528426,-1.84946855757541,0.115147221920542,-16.0617731520404,4.72838704997134e-58,8.33411991750664e-56
"Gne",3866.66436657751,-1.84985871669959,0.111755879676703,-16.5526746516696,1.5314508005025e-61,3.14917332943331e-59
"4933406I18Rik",2.93210750746197,-1.84993778650728,0.670831545606787,-2.75767858357638,0.00582134058425778,0.0117602390779237
"Amer2",7.45807499511842,-1.85054576987546,0.464219991753096,-3.98635518235007,6.70960485178345e-05,0.000187263847069758
"ND2",152770.948698279,-1.8526717112325,0.107411690032887,-17.2483247462661,1.15191178395936e-66,3.55307189762264e-64
"Pbld2",3894.02026256841,-1.85321111661338,0.155404284983192,-11.925096639477,8.75823344998311e-33,2.85367300103587e-31
"Prickle4",3.44396239207494,-1.85572409387155,0.696077687155037,-2.66597267534338,0.00767659320999558,0.0151364490238001
"Efna1",1571.168808082,-1.85780697923701,0.329815217781162,-5.6328722238332,1.7723277338754e-08,7.69602753890943e-08
"Thrb",689.81847337504,-1.85893967758551,0.170165490650366,-10.924304748752,8.82133591335419e-28,1.99336341573194e-26
"Alas2",1914.59097454594,-1.86073904878966,0.171942717255352,-10.8218543855293,2.71233145996015e-27,5.9758474201765e-26
"Abcg8",1545.65810131942,-1.86126367520769,0.191589314792345,-9.71486158935861,2.60602843497088e-22,4.05974480185236e-21
"Hc",15460.011230733,-1.86174915471478,0.160316652422667,-11.6129492886763,3.54184493999254e-31,1.0274126066527e-29
"C2",2012.46725205584,-1.86175617042346,0.149108126048856,-12.4859470758384,8.90770257471425e-36,3.50010300531288e-34
"Pllp",342.006674654812,-1.86210144987775,0.160510698567023,-11.6011048889691,4.06792021217821e-31,1.17632811510597e-29
"Abcb11",12772.6077525822,-1.86375437218394,0.164274247216798,-11.3453837333632,7.81825151034681e-30,2.05821309675659e-28
"Ntrk1",6.58848922198465,-1.86459805246506,0.565663744850992,-3.29630114964543,0.000979669394451708,0.00227215631596724
"Serpina1d",204575.807067563,-1.86698627920197,0.128071233301393,-14.577717658175,3.89316061668689e-48,3.79214334384338e-46
"2810408I11Rik",53.5475286238117,-1.87402394079689,0.30170104435833,-6.21152619734097,5.2472440668359e-10,2.67301805518668e-09
"Nlrp12",913.734628868955,-1.87475121673129,0.265028460052343,-7.07377319538071,1.50776646255419e-12,9.9267996878301e-12
"Nlrp6",3542.78514651626,-1.87512352698324,0.210790634189213,-8.89566813153596,5.80688699118668e-19,6.81039654916933e-18
"Acsm5",2386.14218664118,-1.8790296079296,0.158720103805874,-11.8386364604939,2.46426725980467e-32,7.71678412473858e-31
"Prr16",489.355781561376,-1.88166102422265,0.216730642536909,-8.6820257726233,3.88781296046454e-18,4.28284252734031e-17
"Gm5524",438.603763116954,-1.88222126245708,0.185357453139989,-10.1545485793634,3.16270407600369e-24,5.66016587941147e-23
"Slco1a4",640.600230622845,-1.88289615579445,0.297467913031465,-6.32974540549955,2.45566043320706e-10,1.29478369337217e-09
"Ntn3",136.382430318221,-1.88333775628967,0.189353882785041,-9.94612694806834,2.62189377267599e-23,4.45168697714813e-22
"Igfbp2",13060.6004712932,-1.88357899610727,0.218954707417311,-8.60259648365229,7.79325898466901e-18,8.33698520400401e-17
"Mup20",279868.435359494,-1.89051461372193,0.22735941149382,-8.31509283605493,9.16804742864045e-17,8.93957079883292e-16
"Apol9b",3285.3764833698,-1.89099203842515,0.204816321392523,-9.23262377513913,2.64082300319625e-20,3.49847611454209e-19
"Acsl1",19764.7249621606,-1.8910390559068,0.183053566203883,-10.3305228907727,5.12802769506281e-25,9.69401517390473e-24
"Cyp2j9",258.38878935944,-1.89120056628125,0.274957689974308,-6.87815120376505,6.0634295512137e-12,3.75429544009073e-11
"Slco1b2",15625.2416305299,-1.89176449598762,0.194826391469608,-9.71000120526649,2.73333883513645e-22,4.24378370988845e-21
"Sephs2",20446.4751322325,-1.89299718919211,0.149593064885981,-12.6543111516228,1.05900356146239e-36,4.45431338908738e-35
"Keg1",4223.9227284018,-1.89735245451648,0.236963549998982,-8.00693800597026,1.17599734489428e-15,1.04085044772637e-14
"Amy2a1",53.4406550597547,-1.89807332480239,0.24752551916929,-7.66819248040542,1.7443698827448e-14,1.37726337115862e-13
"Glo1",8148.96212629667,-1.89887344389527,0.111350830777649,-17.0530693900887,3.31650672416514e-65,9.16098357374989e-63
"Serpina3a",196.9913917205,-1.90613360755594,0.252959515206732,-7.5353307267297,4.87098684832387e-14,3.68851692315589e-13
"Dhrs11",535.016338812665,-1.9107263395479,0.0936129594227005,-20.4109169428155,1.33751840696463e-92,1.5470908223559e-89
"Mbl1",3719.48160423944,-1.91320154928659,0.109550238120003,-17.4641477930047,2.68683398921107e-68,9.38212012043947e-66
"Lrit1",256.960647967347,-1.9155764554556,0.168133345254491,-11.3931977773721,4.52087838555158e-30,1.22860346962413e-28
"Acpp",113.302605188201,-1.91930797209202,0.362063970838684,-5.30101895431942,1.15158130913204e-07,4.56562024166809e-07
"Dpp4",2012.18239770647,-1.92098619562852,0.13046868220854,-14.723734179809,4.53889037709784e-49,4.82765771315803e-47
"Slc6a12",1283.95000286658,-1.92121964381031,0.145584640576734,-13.1965819759515,9.18071044625851e-40,4.95356875302933e-38
"Fgf21",234.43393461334,-1.92193892447416,0.558583987392215,-3.44073401288651,0.000580138528670813,0.00139472898806323
"Cyp2c70",8036.89634311075,-1.92227715301132,0.21460559641648,-8.95725547287595,3.32859851908305e-19,4.02366902630111e-18
"Serpina1c",300487.825510488,-1.92288206334781,0.127321438564244,-15.102578835359,1.55721957860694e-51,1.94726099603234e-49
"Chrne",2.6701562773854,-1.92701024321723,0.798157497079675,-2.41432330118785,0.0157644672956273,0.0289724921787661
"Slc17a3",976.799383815308,-1.92749015613637,0.151701467319045,-12.7058108942522,5.48974157251389e-37,2.38494477189001e-35
"Fggy",1519.95809596598,-1.92809259144775,0.150911941915541,-12.7762758001406,2.22469612576325e-37,1.01409978323893e-35
"Zbtb7c",70.7598582449151,-1.93222483655428,0.331004380210557,-5.83746002190411,5.30026067329511e-09,2.4376720745694e-08
"Fgf1",1356.54755064059,-1.93643610889339,0.167958387601739,-11.5292611255893,9.39465238234215e-31,2.67487433292317e-29
"B3galt1",453.539909996483,-1.93989858116848,0.283357778256834,-6.84611021833381,7.58850217816449e-12,4.65034469573809e-11
"Tbc1d30",221.317209333557,-1.94003806613108,0.312982145240695,-6.19855827443165,5.69827079647965e-10,2.89163415493416e-09
"Gpr146",2036.52664222872,-1.94111379619594,0.219552760686574,-8.84121789280074,9.46808070998667e-19,1.09859416739638e-17
"Serpinb1c",4.54341860847221,-1.94132244980392,0.770968180987201,-2.51803186912087,0.0118012642600951,0.0223547592284115
"Gys2",3968.11862915339,-1.94556788856329,0.232198857093197,-8.37888658419366,5.3430729090144e-17,5.32494616731984e-16
"4833417C18Rik",5.12930588603901,-1.94671296884225,0.609118847209768,-3.19594932542261,0.0013937158737593,0.00314785204731064
"Klf15",3077.22705906462,-1.94897937852267,0.201012964633771,-9.69578943364947,3.14198361170234e-22,4.85381391500628e-21
"A630076J17Rik",13.4669581088391,-1.95048104798774,0.475007703084911,-4.10620930001862,4.02205072425607e-05,0.000116143068737412
"C8g",7169.43374855776,-1.95057444483086,0.173527644631465,-11.2407129652077,2.57295898056692e-29,6.54089997985605e-28
"C1rl",3828.67934719605,-1.95109189464773,0.0941308321813702,-20.7274476325503,1.95908357186078e-95,2.41711731096183e-92
"Gadd45g",1095.76111148039,-1.95141535453376,0.526834286889443,-3.70404015664087,0.000212192645606045,0.000546790489032453
"Igfals",1749.73412466639,-1.95708863098481,0.184224811746876,-10.6233715883713,2.32026182368352e-26,4.79788665596769e-25
"Spata2l",590.120186484705,-1.95883871472039,0.204197298441276,-9.59287282286802,8.56658762308349e-22,1.2847798795819e-20
"Pxmp2",2315.58671369638,-1.96167083259023,0.219770260455996,-8.92600676961484,4.41663488409858e-19,5.2734620516137e-18
"Bcl6",618.426452581582,-1.96838470445823,0.536339025645708,-3.67003818543404,0.000242514238190781,0.00061923573000257
"Slc22a27",291.381834706449,-1.96959390266224,0.235163819563152,-8.37541211195254,5.50309582312576e-17,5.47852578798217e-16
"Lrit2",117.174273836634,-1.97138322431006,0.253198557914279,-7.78591805794358,6.92087964805737e-15,5.6749986551439e-14
"Serpinf1",11268.9259579704,-1.97215733828067,0.124847243651098,-15.7965629084462,3.28548237447627e-56,5.42896627718145e-54
"Gm9920",3.8206760004889,-1.97452564265625,0.681985272532543,-2.89526141132619,0.00378842898701517,0.00793127321976129
"4930412C18Rik",56.5109374379062,-1.98031703487198,0.187654375854286,-10.553002166119,4.91994368266969e-26,9.89710844947477e-25
"Hao1",5377.1058928848,-1.98201985281639,0.110345067155802,-17.9620159188255,3.8651182547995e-72,1.70313675098986e-69
"Ly6g2",1959.03688892346,-1.98230916143289,0.128776147679111,-15.3934497743517,1.81113186748193e-53,2.48286055344356e-51
"Nnmt",1539.71503969285,-1.98432788683831,0.383147783278384,-5.17901439976896,2.23061253081165e-07,8.5736128988019e-07
"Armh4",2.98084837611182,-1.98461905363441,0.820332172575559,-2.4192871131744,0.0155509603887726,0.0286227373361526
"S1pr5",144.095645459986,-1.98676135303539,0.260935788585069,-7.61398566217633,2.6577029371782e-14,2.05799616143753e-13
"Odf3b",134.24807451698,-1.98731043865377,0.222287372725244,-8.94027588832121,3.8819997573321e-19,4.66823713508415e-18
"Sds",5147.64616649573,-1.98753544885954,0.29025642729468,-6.84751572044161,7.51434371248476e-12,4.60947825942842e-11
"Lepr",131.071650014186,-1.98842359627629,0.294678461981456,-6.7477737697756,1.50130784781344e-11,8.93686212270288e-11
"5730435O14Rik",10.1018079057575,-1.98887950009391,0.39539118083088,-5.03015645395646,4.9007976694196e-07,1.79994170406725e-06
"Itpka",45.302610832987,-1.99192900247516,0.27147668317805,-7.33738521907877,2.1780704640603e-13,1.5479857941e-12
"Homer2",591.516798043677,-1.99304424271797,0.18960491005786,-10.5115645059496,7.64152109439679e-26,1.52229957905276e-24
"Serpina3k",78577.1147780566,-1.99841293684559,0.196432088685212,-10.1735564195324,2.60229867148349e-24,4.6940293872461e-23
"Hgfac",4240.92860131395,-2.00462161605155,0.136312805643497,-14.706040320924,5.89578269618951e-49,6.16459041572764e-47
"Bik",103.979894804477,-2.00995671224764,0.291096217417472,-6.90478471372607,5.02796199755865e-12,3.14579082788431e-11
"Abcb10",868.546496517538,-2.01006444190253,0.102633680292712,-19.5848422873448,2.08250520093386e-85,1.67569233711665e-82
"Cyp2j8",12.0247299450555,-2.01703541285826,0.414820235488766,-4.86243254377808,1.15951899639923e-06,4.09527062335126e-06
"Myorg",887.195019203933,-2.01806855166474,0.129837460021253,-15.5430378207831,1.77372380780423e-54,2.56487699224665e-52
"Mir680-2",2.45228108151999,-2.01958935777539,0.891527849045223,-2.26531269879933,0.0234934973218452,0.0415355516751423
"Pkdrej",13.7720246553779,-2.02388328276436,0.476627947641186,-4.24625390260995,2.1737429188429e-05,6.52228602448533e-05
"Pklr",7046.38111213623,-2.02420752654586,0.238254929721652,-8.49597332114262,1.9628108222024e-17,2.03277783360379e-16
"Cyp4f40",72.4541875066639,-2.0244349740456,0.193142062149206,-10.4815851685464,1.04969370850923e-25,2.07328510815158e-24
"Cfhr1",2806.91100338387,-2.02674195784282,0.186264886767599,-10.8809663110126,1.42049050341576e-27,3.17884132366571e-26
"Hsd3b2",1728.2147254711,-2.02941103499624,0.235553108859291,-8.61551369380788,6.96286989953417e-18,7.46592313039855e-17
"Ndufs7",1771.01474706294,-2.03342719215159,0.188535041347263,-10.7854071986873,4.03452536034992e-27,8.78434833458777e-26
"Gckr",3358.97621213021,-2.03696065044365,0.126547159833503,-16.0964548957374,2.70145861815747e-58,4.80729756213849e-56
"4931403E22Rik",6.07565526370983,-2.03734087138738,0.620175674268424,-3.28510284411056,0.00101945152938788,0.00235660622712733
"Cxcl13",20.1734368473289,-2.03904754157885,0.608396143020175,-3.35151293276893,0.000803712848859537,0.00189000174000552
"Clec2d",1872.02454377836,-2.04151713758724,0.179107378316574,-11.3982860827701,4.26431436464951e-30,1.16058332274365e-28
"Gm19648",42.7012551090464,-2.04153585552143,0.365676552755418,-5.5829006266281,2.36539913534672e-08,1.01076984063407e-07
"Pdk1",1625.87794976392,-2.04238563263051,0.178587913622647,-11.4363037856304,2.7536890317949e-30,7.58370876658157e-29
"1700012D01Rik",53.4785722059806,-2.04299130098628,0.280257431175489,-7.28969537905676,3.10656621131077e-13,2.18688554099386e-12
"Cadm4",179.564415418206,-2.04386727834262,0.2013434262087,-10.1511497883426,3.27482147455558e-24,5.85010820749036e-23
"Mfsd4b1",753.115731127736,-2.04613771170923,0.147594773775424,-13.8632124930289,1.05829738022628e-43,7.36312391573222e-42
"Ak4",1313.86828860538,-2.04651943989008,0.212559390716716,-9.62798883168396,6.09099044743773e-22,9.26398279900535e-21
"Dpys",5148.91448174418,-2.04677098382486,0.188949698575864,-10.8323590841987,2.41843044827664e-27,5.34103726804962e-26
"Tppp",167.544785135738,-2.04754417852812,0.238064277556092,-8.60080394903298,7.91596083037372e-18,8.46335569542036e-17
"Dusp1",1505.82083635203,-2.05135344844294,0.264735368347045,-7.74869433295289,9.28422026455271e-15,7.52619642733583e-14
"Ggnbp1",244.295981419574,-2.05588022128195,0.241191417003557,-8.52385315706167,1.54331266726953e-17,1.61458945919487e-16
"Ghr",8536.3477018643,-2.05690584228963,0.159421918051377,-12.902277600416,4.36987849669994e-38,2.10060626853054e-36
"Sec31b",116.960008708797,-2.05912841759053,0.173368737239655,-11.8771610751488,1.55561243094361e-32,4.9637446999092e-31
"Cyp4f15",2818.7831142144,-2.06055250876637,0.146286009423681,-14.0857797467049,4.64503277590495e-45,3.56703823998643e-43
"Gm13304",65.4027577275606,-2.06066751669263,0.440055502666609,-4.68274457245866,2.83059145867124e-06,9.54203208117099e-06
"Gm10591",65.4027577275606,-2.06066751669263,0.440055502666609,-4.68274457245866,2.83059145867124e-06,9.54203208117099e-06
"Ccl21d",65.4542775521861,-2.06066842761433,0.440108169513565,-4.68218626773484,2.83831387959673e-06,9.5663221580216e-06
"Npr2",839.669406965417,-2.06158124496489,0.140600581643891,-14.6626793492676,1.11773734180807e-48,1.14922027693566e-46
"Dipk1a",146.566876545199,-2.06208661421092,0.1735993778674,-11.878421682974,1.5323329836279e-32,4.8979078632127e-31
"A930018P22Rik",3.94870155304644,-2.06236266545324,0.856297698548329,-2.40846456664492,0.0160197812782595,0.02938884536072
"Acss3",166.980121143263,-2.06279911795236,0.458302270761694,-4.50095766386671,6.76479802238621e-06,2.18035731452981e-05
"Ugt3a2",5525.40385914957,-2.06635607556747,0.174195670053168,-11.8622700262111,1.85866625463066e-32,5.87002327209037e-31
"Hsd3b3",4005.11878543368,-2.06783401613915,0.226502936277794,-9.12939165434505,6.88852849098427e-20,8.78002732662851e-19
"Ccl21b",65.2728158926004,-2.07077864665337,0.440944586090271,-4.69623329546773,2.65002857409085e-06,8.96437192847732e-06
"Hcn3",604.910153796293,-2.07166684134271,0.325464788575252,-6.36525643960318,1.94963722292134e-10,1.04012499523221e-09
"Mettl26",2755.84188804509,-2.0722072908383,0.156181255160265,-13.2679641273974,3.5509736796024e-40,1.94431567717164e-38
"Cdo1",7689.3364446345,-2.07253967679137,0.174992228297406,-11.8436098388838,2.32237390766713e-32,7.28477523884672e-31
"Pdilt",182.388873421926,-2.07286756510233,0.174829750306336,-11.8564921672099,1.99144697650741e-32,6.26797775411949e-31
"Slc22a7",473.40913488313,-2.07368537841162,0.38240154877158,-5.42279544911125,5.86741222515393e-08,2.3970904647003e-07
"Gm4926",11.4334085727391,-2.07571327264616,0.328826282610634,-6.31249198259506,2.74577691282571e-10,1.43995730591288e-09
"Gm20319",708.658030519353,-2.07984647034712,0.161943910104124,-12.8430051430143,9.41476178604588e-38,4.43356224871122e-36
"Pecr",3768.90731038883,-2.08040965209184,0.201091927329917,-10.3455652333505,4.38322041437994e-25,8.30299490367754e-24
"Efna3",3.89576288890584,-2.08179206217145,0.742647534969326,-2.80320335575804,0.00505977548182513,0.0103345397684734
"Cndp1",5.77071157038117,-2.08707782531373,0.695858807298695,-2.99928348024467,0.00270615390742937,0.00581006848779528
"Rnase13",3.81744471157683,-2.09004658596762,0.625805274101506,-3.33977144722595,0.000838473637557369,0.00196376001142423
"Arrdc3",3063.77245067343,-2.09519069144804,0.318239940570222,-6.58368238661018,4.58936984339868e-11,2.5990045193323e-10
"Tex12",9.44402967920823,-2.0954478460265,0.406853830815931,-5.15037020008918,2.5997280002091e-07,9.91206553355372e-07
