"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Pcdhgb6",1.59942568352651,-2.06644349421614,3.11722366703328,0.00327790996400075,0.00618631964386455,-2.11398071352274
"Crnde",1.60094194348721,-4.70526421366302,2.5144554556985,0.0158099732587501,0.0262319806468306,-3.48450835085185
"Dnah7c",1.60119743221041,-2.93610204839271,3.28461672031219,0.00205612815192489,0.00402709675973659,-1.64014842463513
"Wipf1",1.60133823099347,2.56120616800223,12.13841228816,2.27833219744934e-15,1.19298823788304e-13,24.8263511778015
"Trps1",1.60169598738426,-0.243673115122706,5.95268291334904,4.53430130831494e-07,1.45411321525146e-06,6.21498940738694
"H2-DMb2",1.60171353673694,1.06080957264677,6.07624611730068,3.00716008866349e-07,1.26722812810372e-06,6.53722077264567
"Igsf23",1.60180915013623,-0.171503373919495,4.83780971841043,1.7747589579966e-05,4.74989032245196e-05,2.67741953862614
"Dkk2",1.60188075828085,-3.64911255963637,2.41426703713248,0.0201706635532876,0.0326076216569521,-3.7280240052073
"Ddn",1.6020670009088,-5.23848897702281,2.98195862499746,0.00473658580638038,0.00869253388106714,-2.4452401088988
"Rnase6",1.60241140286053,-0.649111889399896,4.82862118825808,1.82826463703474e-05,4.88550840559685e-05,2.73928834395193
"Txndc2",1.60302069206064,-5.53493828732489,6.34988810341556,1.21057713454576e-07,8.41095856548352e-07,7.54387091848899
"Evl",1.60313614706816,1.81264247526058,8.15534504642581,3.22775977775237e-10,3.95886496781036e-09,13.1169499074772
"Gnb4",1.60353532343185,0.867601075225714,7.59426997541887,1.98855388925623e-09,2.02431812095202e-08,11.4310016330357
"Kcnq4",1.6036916210193,-1.8531001741879,4.04984973240402,0.000214218937740573,0.000492288669379479,0.437376107095133
"Gm3002",1.60381813021329,-3.9947040064081,2.91574646576049,0.00565478050003437,0.0102611159027983,-2.58417673103584
"Slc48a1",1.60428479086126,5.56055500828926,18.2559516751563,1.13251154333275e-21,8.13741002538561e-19,39.2453911704274
"St6galnac2",1.60436771598261,0.161998783907031,7.18127310111301,7.70612668281709e-09,6.82184732732477e-08,10.1478507623161
"Vwa7",1.60500099085081,-1.07571534096964,4.51861854452412,4.94069711962557e-05,0.000124842251043621,1.76347671751744
"Aoah",1.60508954643782,0.312670604753298,5.25358657555431,4.57621467410574e-06,1.31074017246255e-05,3.91776111995001
"Dmtn",1.60548367774615,-0.683338606506738,5.33918638209629,3.45397639720007e-06,1.00251354876991e-05,4.28233518059214
"H1f1",1.60552776877063,-4.66617458291771,2.8229328450216,0.00722403319734873,0.0128570294974418,-2.8127762813312
"Mir3473b",1.60685308583221,-4.60942956640988,2.33486820256088,0.024368964446235,0.0387241677927732,-3.89360217830071
"Gm5431",1.6070695919923,-0.215410968096054,5.64483887535397,1.2590642475107e-06,3.85513907319594e-06,5.14599003954476
"Tmem121",1.607249085787,-5.01879730175455,3.28242963363542,0.00206884849403858,0.00404986408319177,-1.68547259047303
"Fcrla",1.60801426660998,-1.25178220714024,3.82280255836279,0.000427361102948394,0.000935399361141149,-0.215940018389151
"Trdmt1",1.60812045981866,0.630862623907785,6.98320650352383,1.4813696625739e-08,1.22541058720177e-07,9.4350660467834
"Ighv1-19",1.60955860398572,-4.57303567111689,2.56095037445519,0.0140939761929388,0.0235890574042542,-3.39502368592771
"Pcdhgc3",1.61028964045079,1.45498968568528,4.94575086019151,1.25087259291584e-05,3.40566974091703e-05,2.51962077673345
"Pf4",1.61097858024889,-0.153942704271511,3.20439257916695,0.00257484366523341,0.00495266813567762,-1.89790333289208
"Ggta1",1.61149698246023,1.66645049064229,9.01775941312977,2.09859156457026e-11,3.4664283525376e-10,15.8305349510037
"Rhob",1.61205023893414,5.49271763170521,11.2628851380827,2.59999831631397e-14,9.49917463956123e-13,22.2081894724186
"Clec12a",1.61257683167293,2.06472180760388,7.52156188445574,2.52184066655413e-09,2.4974139556568e-08,11.0468062775491
"Anxa1",1.61321170975897,2.5232852626915,6.26489751653526,1.60592158268505e-07,1.0934554772128e-06,6.93295867038596
"Adam12",1.61430412492909,-1.06085185306911,4.57080514083823,4.18421033235222e-05,0.000106799676728751,1.90224799044718
"Spry2",1.61473148642779,0.721753872554351,8.11441593779945,3.68194715125756e-10,4.47140502167039e-09,13.1113543071379
"Krt8",1.61476391851702,8.35403906760637,9.17521922501175,1.2856913396359e-11,2.25624001915616e-10,15.9992303051267
"Id4",1.61554768382811,0.487632308100398,6.1696886958081,2.20406120212284e-07,1.26722812810372e-06,6.85066042944481
"Kdm4d",1.61579154606144,-4.92111096676907,2.59845158257605,0.0128358331380167,0.0217518073743999,-3.32769793691432
"Napepld",1.61587166978637,0.752859206229506,7.37120154375627,4.12708058198194e-09,3.9021957894005e-08,10.6130760900879
"Pwwp3b",1.61601650744007,-2.99969541315145,2.85816771042874,0.00658583035247958,0.0118048419186189,-2.73469129689124
"Pnpla3",1.61623586728178,1.1463172966303,2.83415103115381,0.00701485492400022,0.0125140174013182,-3.21632866196769
"Car15",1.61641979305825,-1.03656555432923,4.89144068862628,1.49190799744141e-05,4.0253660341939e-05,2.85999547798017
"Krt28",1.61768227226295,-4.54767930570302,2.4235678545248,0.0197242503169676,0.0320220412319715,-3.66596541988462
"Igkc",1.61782862254697,2.60695639366637,3.34610819382416,0.00172745173057336,0.00342511067873227,-2.13228823252622
"Mgl2",1.61838891190377,-1.09909467733616,3.30906563215608,0.00191889655793662,0.00377317349024299,-1.61110125240188
"Cmtm7",1.61901854637847,1.40842010256267,9.0897900286814,1.67659403857733e-11,2.84383331120524e-10,16.1021093760479
"Col22a1",1.61932794041235,-4.7481147736099,2.67148795808273,0.0106762336546287,0.0183789522124505,-3.16347029124306
"Kif18b",1.61950490869125,-1.29653729706502,3.01147477255196,0.00437403193316948,0.00808107163883258,-2.37994243539493
"Xrra1",1.61951233345924,-3.56061707289732,2.60199980839418,0.012722284033349,0.0215710095103985,-3.27500486234895
"BC048507",1.61959659370101,-3.25235159296481,2.66018422214191,0.0109869909262476,0.0188599438774469,-3.13276774352993
"Dock2",1.62055543952745,1.80758101736179,8.27376807566389,2.20736830370966e-10,2.81965411911396e-09,13.460136425996
"Vim",1.6207657473081,5.08095569652367,6.16353290745946,2.24964257479844e-07,1.26722812810372e-06,6.23180508633433
"Ifi214",1.6207957093212,-2.33123019629985,3.80450171941226,0.000451530980966896,0.000983392429457834,-0.271876397347332
"Aox2",1.62103900070336,-4.36495063378007,2.37839551881924,0.0219791407017033,0.0352951597051751,-3.74470988493447
"Pdlim2",1.62116828093363,0.99736460882653,4.90311759414937,1.43649033454947e-05,3.88232112462556e-05,2.80164948521585
"Cage1",1.62155048062412,-1.27625204230573,6.0735586213113,3.03414844247706e-07,1.26722812810372e-06,6.63357140217433
"Cplx1",1.62171975044362,-5.43587813102982,4.33142618469128,8.92800756050738e-05,0.00021842501803428,1.25372378381256
"Ubash3a",1.62219923807906,-3.03204594065323,2.98164015393549,0.00474064702893709,0.00869875269188591,-2.40671240668215
"Gm19966",1.62290557846503,-4.68759761144312,2.81380184363366,0.00739855673850426,0.0131381996033458,-2.84867111890313
"Zfp948",1.62369360898367,1.9646528565379,15.6276321026108,3.53339011329688e-19,7.68052118156726e-17,33.5649988220676
"Hk2",1.62393559169734,0.89952786189963,5.22070484311347,5.09758789452802e-06,1.45267495943325e-05,3.70353382072332
"Dok5",1.62393824292163,-4.30329692361504,2.83505929660198,0.00699816791687102,0.0124868324139962,-2.78382056694063
"Filip1l",1.62421362893386,2.83080341646042,9.42074020587293,6.02434408598608e-12,1.14835452079736e-10,16.9353350480762
"Htra1",1.62423417260424,2.31526928409282,5.27387900772325,4.28120864795892e-06,1.22992030316252e-05,3.74023764724785
"Pla2g7",1.6243282471995,2.18454387877407,6.21742122688229,1.88056830995556e-07,1.26546983542197e-06,6.72438981827673
"Gapt",1.62460895908372,-3.34784260518547,2.46000249367363,0.018060288230015,0.0296236826661889,-3.57305841087214
"Ccdc88a",1.62460899064412,0.834644355454691,7.46977571727895,2.98754816498099e-09,2.91288761340231e-08,10.9960524736702
"Fbxo41",1.62533082103858,-5.26998687365888,3.55318949124862,0.000950797589624209,0.00196864494123184,-0.952606249532399
"4930433N12Rik",1.6254596592176,-3.67258102527214,2.54286160193992,0.0147402829395222,0.0245959810860934,-3.41453154767504
"Taf9b",1.62622724106917,-0.127714619944398,9.12958600934966,1.48140687254615e-11,2.55634099880929e-10,16.2474196457904
"Rcan1",1.62663835743128,4.66789252128528,7.45966688486658,3.08810113159433e-09,3.00413358296166e-08,10.4663904757229
"Zbtb8b",1.62676549029204,-3.06273212658774,2.68893775720335,0.0102123702641744,0.0177065072473623,-3.07976522838806
"Twist2",1.62682481672224,-2.49241695619736,2.93614843526647,0.005355483959713,0.00975702941159996,-2.50858218503017
"Snn",1.62687996795396,1.06369400361809,7.01160228103283,1.34870015643735e-08,1.12574465784333e-07,9.55255138561177
"Selplg",1.6271139201223,0.853528904082812,5.51578539676082,1.92941542227439e-06,5.78109448951367e-06,4.75014872838104
"Gstm3",1.6271555308798,8.50695084158956,8.63656260353834,6.95401239981361e-11,1.00547478337607e-09,14.298063375069
"Lrrc69",1.62731127589997,-5.21836088830879,3.48945686472552,0.00114452224129738,0.00233978952150788,-1.11113529071582
"Stx1a",1.62776356079163,-0.456511311915005,4.76661667374349,2.23327978579703e-05,5.89893272942019e-05,2.53401203753366
"Slc39a10",1.62803462463588,2.14162873413525,11.6710758950834,8.25429868700993e-15,3.57713352258605e-13,23.4781324561006
"Rasal3",1.62818210525593,0.389961938354791,4.92600805386413,1.33368373432284e-05,3.61504738087907e-05,2.9264743570934
"Apc2",1.6288889736648,-1.47822548721377,4.85833185842395,1.66076924093435e-05,4.45911541989296e-05,2.84484503855608
"Slc8a1",1.62942718646337,0.960749560048078,6.49445940319956,7.48692806816763e-08,5.41264305028765e-07,7.7987233117554
"Vstm4",1.62945822630197,1.36614618216008,5.74831423297451,8.93588362544224e-07,2.77918121605524e-06,5.39503584805071
"Arhgap28",1.6302589989569,-0.313226090649413,5.88420916776359,5.69229339637429e-07,1.80821015945e-06,5.9996711673182
"Ska2",1.6304505191974,-0.161475362533839,4.9947160563437,1.06676997357547e-05,2.93024730874767e-05,3.17364350345567
"Plekho2",1.63061606972414,2.60077574982337,9.06294528079432,1.8227779477496e-11,3.05572243515482e-10,15.8480387901205
"Pgf",1.63128239268231,-3.50257990999419,2.33080385791047,0.0246036112286212,0.0390107644753429,-3.88447502101668
"Gpr183",1.63172611154037,-1.28272390031754,4.61465128446255,3.63752324027085e-05,9.34006488545624e-05,2.10472963753115
"Rundc3b",1.63208862579074,-1.1089705392132,4.78801072594406,2.08442553086029e-05,5.52776657850759e-05,2.62343030038997
"Loxl3",1.63226744661783,1.26344656867063,8.89068833763905,3.12299396100383e-11,4.93177562816154e-10,15.5054703400693
"Morn4",1.63266076540405,-1.21961340889989,4.98558579704159,1.09893867484736e-05,3.01317009776094e-05,3.22643847067149
"Gm10791",1.63277295644993,-2.86244859437822,2.99254335646204,0.00460344734983869,0.00847284563812988,-2.35165959235678
"Nrxn2",1.6346845240923,1.40012770930048,5.63635653706492,1.29492543965796e-06,3.9588507679509e-06,5.04334415255075
"P4htm",1.63551607858301,-1.31042831477442,3.84637258223992,0.00039806911647228,0.000875359503169979,-0.151664219789976
"Arhgef10",1.63582106047514,1.7390154499103,10.1337352458897,6.95330692393671e-13,1.67780961008835e-11,19.2141088627697
"Pspn",1.63658161832862,-3.89625736687821,2.71279581402201,0.0096081926522497,0.0167386260328491,-3.01535238864059
"Enkur",1.63686024615017,-2.87218985752914,3.05235290959969,0.00391476357291195,0.00728984157659732,-2.23437180278061
"Cttnbp2nl",1.63703191808252,2.33862987648961,10.027041417698,9.56623886310709e-13,2.22526889093517e-11,18.7830665557158
"Sgcd",1.63706499201613,-3.26508142197817,2.67193498357862,0.0106641122121008,0.0183617513539514,-3.10717023162405
"Mxra7",1.63727155722822,2.27177143262211,7.44933015896806,3.19444640695019e-09,3.09594399432673e-08,10.8354529912419
"Limk1",1.63734398153141,1.51436260892622,12.4043004803085,1.10900821333659e-15,6.51970805781306e-14,25.5943509395762
"Krt23",1.63787895268417,1.62113722672088,7.31610172291985,4.94551589435499e-09,4.58350625722969e-08,10.4123179242477
"Psma8",1.63834741201721,-0.848357309043647,3.52501742771709,0.00103220332157104,0.00212732079667582,-1.10593924448606
"Ror2",1.63855431609022,-3.42123257245283,2.66468183322492,0.0108623607740339,0.0186720285846581,-3.1464075498462
"Pde5a",1.63876629679443,0.730628735046189,6.95762851765423,1.61206717989469e-08,1.32169070498688e-07,9.31622237693092
"Fkbp6",1.63893060258348,-4.39602096906134,2.92475353546932,0.00552077012496171,0.0100355418708633,-2.56889107821938
"Mmp9",1.63915118380234,-1.22066946236524,4.4920882259884,5.37519208050311e-05,0.000135200402125996,1.65729341973576
"Art2b",1.64063246792121,-3.4865489837344,2.47084178103527,0.017590427256929,0.0289245173132657,-3.58417044662657
"Hao2",1.64114127999405,-1.54882273605819,2.37576687939271,0.022117243638706,0.0354993013900726,-3.78205722240839
"Cd300c",1.64119694855212,-4.18425056017238,2.96393388603232,0.00497164519621572,0.00909379139141792,-2.48834324011972
"Pxdn",1.64213111299279,3.38831736329749,9.69917094262097,2.57293873296179e-12,5.41654479033544e-11,17.6974949687629
"Itga3",1.64261130246407,3.61530407348816,10.0840677680056,8.06510091965845e-13,1.91954883804512e-11,18.8327071676243
"Cd79b",1.64443201439195,0.866426292346726,4.85895344871237,1.65743174857868e-05,4.45200737141935e-05,2.72673980422265
"Cacnb1",1.6445982394105,-1.32370940562466,4.02462909619308,0.00023146366308975,0.000528817397380547,0.34891001677746
"Trpv2",1.64503789775998,0.0845757433626328,6.15404854843274,2.32172188173838e-07,1.26722812810372e-06,6.84114669426414
"H2-Aa",1.6453512575721,5.4190788786166,6.15480580537568,2.31588304081109e-07,1.26722812810372e-06,6.18016789463694
"1500009L16Rik",1.64574549962651,-4.04487438815325,2.8632022968715,0.00649904878079197,0.011662219549965,-2.71617312716769
"Krt76",1.64590165172728,-5.5954127558069,6.39460320447611,1.0433550825214e-07,7.34894829997046e-07,7.68600150051834
"Bcl2",1.64603601671026,1.28104845879811,9.95555532689829,1.18555986566387e-12,2.6900769337831e-11,18.7282468848056
"Ddah2",1.64664967346556,2.2742689035496,6.11132603830165,2.6761110081469e-07,1.26722812810372e-06,6.51716394017846
"Fam205a4",1.64671315559713,-1.44573629133387,4.30140009167928,9.81010042122692e-05,0.000237823680970831,1.16802081359483
"Fam205a3",1.64671315559713,-1.44573629133387,4.30140009167928,9.81010042122692e-05,0.000237823680970831,1.16802081359483
"Eid3",1.64684698499953,-2.30872687041951,3.68885794155846,0.000637702563106345,0.00135787390515902,-0.607667522446903
"Stil",1.64725712894528,-1.15685208538817,3.12096759813349,0.0032443120327213,0.00613006715488692,-2.18448730090053
"Gm4961",1.64765535881253,-4.04194615693297,2.42008931525338,0.0198901540154704,0.0322064860042675,-3.68221598794656
"Samd10",1.64862391974572,1.02647913146315,9.7659195235888,2.10123989607762e-12,4.52939769931999e-11,18.1555539290202
"Inpp4b",1.64882400713673,-2.74160616539398,2.65911559846623,0.0110167956168788,0.0189060871904601,-3.21480072013675
"Zfp428",1.64934477928787,0.562116773447324,6.36345067137504,1.15720310783209e-07,8.07700291157383e-07,7.42757510958783
"Postn",1.64977290484133,3.12158188678381,6.92656488194108,1.78647430559531e-08,1.4499758664209e-07,8.90421908975013
"Palm3",1.6499382757908,-3.91340615555482,2.75455906744116,0.0086294063829859,0.0151508080437587,-2.971940867569
